r1,r2,r3,r4,r5,r6
29.8975055,40.36098675,44.8274145,42.57450075,34.39953925,7.60869125
24.17071525,31.52291975,36.37618175,39.2583275,31.86405625,6.449026
24.17071525,31.52291975,36.37618175,39.2583275,31.86405625,6.449026
23.9477745,31.311356,36.1155015,39.12855925,31.86667425,6.392037
25.4294945,33.28280575,38.09690975,40.01041025,32.00363025,6.7834085
24.1438515,31.67587875,36.50158975,39.54576025,32.29243125,6.520351
24.998997,33.3116505,36.97921725,38.035247,30.47354725,6.3164195
24.998997,33.3116505,36.97921725,38.035247,30.47354725,6.3164195
24.36681725,31.87124175,36.7655575,39.679721,32.298584,6.57942725
23.7598,30.9498115,35.7461615,38.72860325,31.46325925,6.26975725
24.1438515,31.67587875,36.50158975,39.54576025,32.29243125,6.520351
25.7269605,33.643223,38.4762535,40.15636075,31.9415535,6.84283075
23.625713,30.57113075,35.47452725,37.91474425,30.8902455,6.06351775
24.17071525,31.52291975,36.37618175,39.2583275,31.86405625,6.449026
23.625713,30.57113075,35.47452725,37.91474425,30.8902455,6.06351775
23.48772675,30.74485075,35.330574,37.7877435,30.8508655,6.01513375
24.1438515,31.67587875,36.50158975,39.54576025,32.29243125,6.520351
24.17071525,31.52291975,36.37618175,39.2583275,31.86405625,6.449026
23.48772675,30.74485075,35.330574,37.7877435,30.8508655,6.01513375
24.998997,33.3116505,36.97921725,38.035247,30.47354725,6.3164195
29.8975055,40.36098675,44.8274145,42.57450075,34.39953925,7.60869125
24.1438515,31.67587875,36.50158975,39.54576025,32.29243125,6.520351
24.998997,33.3116505,36.97921725,38.035247,30.47354725,6.3164195
24.1438515,31.67587875,36.50158975,39.54576025,32.29243125,6.520351
26.16316175,35.02932875,38.3405455,38.35241325,30.36206775,6.54258
29.8975055,40.36098675,44.8274145,42.57450075,34.39953925,7.60869125
23.9477745,31.311356,36.1155015,39.12855925,31.86667425,6.392037
23.7598,30.9498115,35.7461615,38.72860325,31.46325925,6.26975725
29.8975055,40.36098675,44.8274145,42.57450075,34.39953925,7.60869125
23.7598,30.9498115,35.7461615,38.72860325,31.46325925,6.26975725
28.8999465,39.1355115,43.65807825,42.211137,34.613,7.5959545
26.16316175,35.02932875,38.3405455,38.35241325,30.36206775,6.54258
25.7269605,33.643223,38.4762535,40.15636075,31.9415535,6.84283075
45.8199195,57.14155775,63.33931625,45.97389725,19.7828465,3.28813225
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
42.35166725,52.562501,55.5495825,35.77798775,13.61392,1.696112
45.3247145,56.0991275,62.058157,43.97868725,18.37295075,2.952181
45.3247145,56.0991275,62.058157,43.97868725,18.37295075,2.952181
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
44.85823525,55.57666875,61.130649,42.81138325,17.7200805,2.77099475
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
40.93098275,51.803201,52.35592275,33.22270175,13.40571625,1.409083
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
43.2283755,54.45145025,58.25642675,41.285617,17.34848825,2.6708365
45.3247145,56.0991275,62.058157,43.97868725,18.37295075,2.952181
43.9449065,54.920887,59.45952125,41.8973875,17.396234,2.698855
42.12107275,53.64066225,53.38313175,32.7459695,13.94035925,1.2507595
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
42.10406975,52.447935,54.944418,34.935613,13.28632475,1.599175
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
42.35166725,52.562501,55.5495825,35.77798775,13.61392,1.696112
40.93098275,51.803201,52.35592275,33.22270175,13.40571625,1.409083
45.32904225,56.342579,62.18370825,44.4240475,18.75904425,3.0402935
44.85303225,55.7770175,61.21204475,43.41214475,18.158013,2.89366975
42.35166725,52.562501,55.5495825,35.77798775,13.61392,1.696112
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
44.85303225,55.7770175,61.21204475,43.41214475,18.158013,2.89366975
40.73341175,51.8009075,51.687045,32.55378225,13.39578825,1.32342525
40.73341175,51.8009075,51.687045,32.55378225,13.39578825,1.32342525
42.35166725,52.562501,55.5495825,35.77798775,13.61392,1.696112
44.424468,55.2615595,60.333205,42.50043025,17.61219975,2.76041725
39.46553975,50.0221615,49.547615,31.55326175,13.1857515,1.282881
45.32904225,56.342579,62.18370825,44.4240475,18.75904425,3.0402935
42.35166725,52.562501,55.5495825,35.77798775,13.61392,1.696112
44.05470275,55.41432175,60.0297995,43.16476525,18.41481675,2.94211325
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
39.021844,49.19788925,48.74974825,31.1196875,13.132842,1.26475725
39.46553975,50.0221615,49.547615,31.55326175,13.1857515,1.282881
39.46553975,50.0221615,49.547615,31.55326175,13.1857515,1.282881
39.31257625,49.332638,49.1519215,30.96710925,13.1566085,1.248956
41.965004,52.17130675,54.611396,34.48229275,13.31831175,1.54809475
43.42379575,54.50482575,58.50326825,41.21342275,17.1499975,2.628465
41.965004,52.17130675,54.611396,34.48229275,13.31831175,1.54809475
40.93098275,51.803201,52.35592275,33.22270175,13.40571625,1.409083
40.73341175,51.8009075,51.687045,32.55378225,13.39578825,1.32342525
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
40.93098275,51.803201,52.35592275,33.22270175,13.40571625,1.409083
39.31257625,49.332638,49.1519215,30.96710925,13.1566085,1.248956
42.0884095,52.5481665,54.92372125,35.1461025,13.424964,1.618216
42.0884095,52.5481665,54.92372125,35.1461025,13.424964,1.618216
39.118226,49.429043,48.9823675,31.288772,13.125277,1.27729025
44.05470275,55.41432175,60.0297995,43.16476525,18.41481675,2.94211325
39.46553975,50.0221615,49.547615,31.55326175,13.1857515,1.282881
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
44.05470275,55.41432175,60.0297995,43.16476525,18.41481675,2.94211325
42.0884095,52.5481665,54.92372125,35.1461025,13.424964,1.618216
39.92660725,50.270179,49.99494625,31.20039675,13.3419195,1.23723225
39.118226,49.429043,48.9823675,31.288772,13.125277,1.27729025
42.026612,52.59314825,54.8191785,35.26447375,13.528573,1.629813
42.35166725,52.562501,55.5495825,35.77798775,13.61392,1.696112
42.35166725,52.562501,55.5495825,35.77798775,13.61392,1.696112
42.12107275,53.64066225,53.38313175,32.7459695,13.94035925,1.2507595
42.35166725,52.562501,55.5495825,35.77798775,13.61392,1.696112
43.2283755,54.45145025,58.25642675,41.285617,17.34848825,2.6708365
42.10406975,52.447935,54.944418,34.935613,13.28632475,1.599175
44.05470275,55.41432175,60.0297995,43.16476525,18.41481675,2.94211325
39.5977935,49.77864075,49.5369075,31.06493125,13.238161,1.2417055
44.85823525,55.57666875,61.130649,42.81138325,17.7200805,2.77099475
39.46553975,50.0221615,49.547615,31.55326175,13.1857515,1.282881
45.3247145,56.0991275,62.058157,43.97868725,18.37295075,2.952181
40.93098275,51.803201,52.35592275,33.22270175,13.40571625,1.409083
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
39.92660725,50.270179,49.99494625,31.20039675,13.3419195,1.23723225
44.05470275,55.41432175,60.0297995,43.16476525,18.41481675,2.94211325
41.965004,52.17130675,54.611396,34.48229275,13.31831175,1.54809475
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
45.32904225,56.342579,62.18370825,44.4240475,18.75904425,3.0402935
43.80666175,54.94801125,59.3154145,42.07217875,17.6516465,2.75419275
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
39.92660725,50.270179,49.99494625,31.20039675,13.3419195,1.23723225
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
42.35166725,52.562501,55.5495825,35.77798775,13.61392,1.696112
44.424468,55.2615595,60.333205,42.50043025,17.61219975,2.76041725
42.026612,52.59314825,54.8191785,35.26447375,13.528573,1.629813
42.35166725,52.562501,55.5495825,35.77798775,13.61392,1.696112
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
42.0884095,52.5481665,54.92372125,35.1461025,13.424964,1.618216
40.93098275,51.803201,52.35592275,33.22270175,13.40571625,1.409083
42.0884095,52.5481665,54.92372125,35.1461025,13.424964,1.618216
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
42.026612,52.59314825,54.8191785,35.26447375,13.528573,1.629813
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
44.85303225,55.7770175,61.21204475,43.41214475,18.158013,2.89366975
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
44.85823525,55.57666875,61.130649,42.81138325,17.7200805,2.77099475
41.98789325,52.0734845,54.6483305,34.28698175,13.17709475,1.52985775
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
42.0884095,52.5481665,54.92372125,35.1461025,13.424964,1.618216
39.46553975,50.0221615,49.547615,31.55326175,13.1857515,1.282881
45.17587,56.56373025,62.19348625,45.11072075,19.401422,3.1921365
41.965004,52.17130675,54.611396,34.48229275,13.31831175,1.54809475
45.3247145,56.0991275,62.058157,43.97868725,18.37295075,2.952181
44.05470275,55.41432175,60.0297995,43.16476525,18.41481675,2.94211325
40.5826,51.7045765,51.3271885,32.294627,13.3979855,1.29770575
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
44.85303225,55.7770175,61.21204475,43.41214475,18.158013,2.89366975
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
42.35166725,52.562501,55.5495825,35.77798775,13.61392,1.696112
42.10406975,52.447935,54.944418,34.935613,13.28632475,1.599175
42.026612,52.59314825,54.8191785,35.26447375,13.528573,1.629813
39.92660725,50.270179,49.99494625,31.20039675,13.3419195,1.23723225
39.3487845,49.8039665,49.27469925,31.3532875,13.1848955,1.2669005
39.97777175,50.37965325,50.1543185,31.32932825,13.30775975,1.2465295
42.10406975,52.447935,54.944418,34.935613,13.28632475,1.599175
40.93098275,51.803201,52.35592275,33.22270175,13.40571625,1.409083
44.85303225,55.7770175,61.21204475,43.41214475,18.158013,2.89366975
43.6260795,54.91310875,59.1113615,42.19180575,17.86404475,2.8020575
44.85303225,55.7770175,61.21204475,43.41214475,18.158013,2.89366975
42.35166725,52.562501,55.5495825,35.77798775,13.61392,1.696112
85.247145,110.047577,140.5391463,122.5346773,79.30924925,18.8244765
66.36808025,84.80679525,107.7639008,91.268917,56.84274875,14.8021035
54.91644,67.718172,84.26548775,71.34641075,38.94690825,9.292454
84.5316965,108.48345,135.8418618,114.1794605,72.22392075,16.6016345
84.869301,108.5935898,138.0685615,118.6180495,75.89766225,17.78127425
63.70518425,81.607418,102.7891845,86.0230675,53.61330625,14.23132075
74.42304425,94.3932855,122.2785358,105.643595,67.15511625,16.72428325
84.75432975,108.7433968,136.9180335,116.0007763,73.75807175,17.07497125
54.91644,67.718172,84.26548775,71.34641075,38.94690825,9.292454
54.91644,67.718172,84.26548775,71.34641075,38.94690825,9.292454
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
79.896038,101.5134108,132.4019948,115.859869,74.84956175,18.27865225
71.657507,91.29359425,117.5650865,99.867607,63.494319,16.18105675
82.982115,106.0322095,136.6445695,120.9433823,77.9367685,18.743542
67.84481025,87.2680815,110.5428735,92.4147375,58.41079225,15.23884475
84.75432975,108.7433968,136.9180335,116.0007763,73.75807175,17.07497125
74.42304425,94.3932855,122.2785358,105.643595,67.15511625,16.72428325
85.307514,110.0387403,140.2452735,121.829693,78.67245275,18.602827
79.896038,101.5134108,132.4019948,115.859869,74.84956175,18.27865225
85.247145,110.047577,140.5391463,122.5346773,79.30924925,18.8244765
67.22901925,86.614077,109.407528,91.722315,57.8652975,15.1673325
57.71898625,71.638815,90.89199625,77.266327,44.52514375,11.33205925
85.0386715,109.458645,138.203102,118.2391875,75.57272625,17.6147095
84.923708,108.967106,137.8412933,117.6067773,75.12137325,17.499215
54.91644,67.718172,84.26548775,71.34641075,38.94690825,9.292454
75.937504,96.4766215,125.1880495,108.3882065,69.31229575,17.18136075
82.4936295,104.45434,136.3359565,119.8037453,77.59195825,18.75409125
85.125479,110.4543455,141.1857948,123.623186,80.39622025,19.19852475
57.71898625,71.638815,90.89199625,77.266327,44.52514375,11.33205925
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
85.0386715,109.458645,138.203102,118.2391875,75.57272625,17.6147095
66.36808025,84.80679525,107.7639008,91.268917,56.84274875,14.8021035
74.42304425,94.3932855,122.2785358,105.643595,67.15511625,16.72428325
85.247145,110.047577,140.5391463,122.5346773,79.30924925,18.8244765
79.896038,101.5134108,132.4019948,115.859869,74.84956175,18.27865225
85.247145,110.047577,140.5391463,122.5346773,79.30924925,18.8244765
63.70518425,81.607418,102.7891845,86.0230675,53.61330625,14.23132075
84.75432975,108.7433968,136.9180335,116.0007763,73.75807175,17.07497125
82.92511775,106.4188463,137.0109788,121.1841355,78.293335,18.861431
62.7344255,77.68475925,97.72112475,84.9890825,48.63836575,11.51021725
69.91841875,89.20845775,114.3201658,97.21670325,61.354396,15.74666225
82.4936295,104.45434,136.3359565,119.8037453,77.59195825,18.75409125
57.71898625,71.638815,90.89199625,77.266327,44.52514375,11.33205925
66.8310835,88.69750225,91.6960525,62.971714,34.07777975,6.502738
63.70518425,81.607418,102.7891845,86.0230675,53.61330625,14.23132075
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
66.165371,84.49854475,107.0188428,88.4241465,55.526191,14.5065635
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
82.301317,104.6131305,136.3393213,119.6421108,77.59796425,18.7852095
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
71.657507,91.29359425,117.5650865,99.867607,63.494319,16.18105675
66.51964,85.78559475,108.0435828,90.341261,56.8348585,14.91893125
66.165371,84.49854475,107.0188428,88.4241465,55.526191,14.5065635
71.657507,91.29359425,117.5650865,99.867607,63.494319,16.18105675
67.22901925,86.614077,109.407528,91.722315,57.8652975,15.1673325
66.165371,84.49854475,107.0188428,88.4241465,55.526191,14.5065635
66.165371,84.49854475,107.0188428,88.4241465,55.526191,14.5065635
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
82.478979,105.4327813,135.888397,120.3944495,77.560195,18.7008015
66.165371,84.49854475,107.0188428,88.4241465,55.526191,14.5065635
66.36808025,84.80679525,107.7639008,91.268917,56.84274875,14.8021035
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
66.36808025,84.80679525,107.7639008,91.268917,56.84274875,14.8021035
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
85.0386715,109.458645,138.203102,118.2391875,75.57272625,17.6147095
85.125479,110.4543455,141.1857948,123.623186,80.39622025,19.19852475
66.36808025,84.80679525,107.7639008,91.268917,56.84274875,14.8021035
84.869301,108.5935898,138.0685615,118.6180495,75.89766225,17.78127425
66.36808025,84.80679525,107.7639008,91.268917,56.84274875,14.8021035
82.982115,106.0322095,136.6445695,120.9433823,77.9367685,18.743542
85.0386715,109.458645,138.203102,118.2391875,75.57272625,17.6147095
66.36808025,84.80679525,107.7639008,91.268917,56.84274875,14.8021035
71.657507,91.29359425,117.5650865,99.867607,63.494319,16.18105675
66.36808025,84.80679525,107.7639008,91.268917,56.84274875,14.8021035
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
79.896038,101.5134108,132.4019948,115.859869,74.84956175,18.27865225
67.84481025,87.2680815,110.5428735,92.4147375,58.41079225,15.23884475
84.5316965,108.48345,135.8418618,114.1794605,72.22392075,16.6016345
74.42304425,94.3932855,122.2785358,105.643595,67.15511625,16.72428325
84.75432975,108.7433968,136.9180335,116.0007763,73.75807175,17.07497125
66.165371,84.49854475,107.0188428,88.4241465,55.526191,14.5065635
82.4936295,104.45434,136.3359565,119.8037453,77.59195825,18.75409125
84.5316965,108.48345,135.8418618,114.1794605,72.22392075,16.6016345
71.657507,91.29359425,117.5650865,99.867607,63.494319,16.18105675
82.13472575,104.1612455,134.4654428,119.5554583,76.59484875,18.463635
79.896038,101.5134108,132.4019948,115.859869,74.84956175,18.27865225
66.51964,85.78559475,108.0435828,90.341261,56.8348585,14.91893125
85.101574,109.3838103,139.6341018,121.4194813,78.249857,18.50847225
66.36808025,84.80679525,107.7639008,91.268917,56.84274875,14.8021035
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
85.247145,110.047577,140.5391463,122.5346773,79.30924925,18.8244765
75.937504,96.4766215,125.1880495,108.3882065,69.31229575,17.18136075
85.307514,110.0387403,140.2452735,121.829693,78.67245275,18.602827
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
85.0386715,109.458645,138.203102,118.2391875,75.57272625,17.6147095
71.657507,91.29359425,117.5650865,99.867607,63.494319,16.18105675
69.91841875,89.20845775,114.3201658,97.21670325,61.354396,15.74666225
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
82.982115,106.0322095,136.6445695,120.9433823,77.9367685,18.743542
57.71898625,71.638815,90.89199625,77.266327,44.52514375,11.33205925
82.92511775,106.4188463,137.0109788,121.1841355,78.293335,18.861431
82.92511775,106.4188463,137.0109788,121.1841355,78.293335,18.861431
67.22901925,86.614077,109.407528,91.722315,57.8652975,15.1673325
84.75432975,108.7433968,136.9180335,116.0007763,73.75807175,17.07497125
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
90.433035,113.3679065,136.93853,94.883461,46.83850575,8.48649275
69.91841875,89.20845775,114.3201658,97.21670325,61.354396,15.74666225
67.042597,85.371151,109.0732043,91.92883125,57.74068925,15.069365
71.657507,91.29359425,117.5650865,99.867607,63.494319,16.18105675
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
67.042597,85.371151,109.0732043,91.92883125,57.74068925,15.069365
63.70518425,81.607418,102.7891845,86.0230675,53.61330625,14.23132075
85.101574,109.3838103,139.6341018,121.4194813,78.249857,18.50847225
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
84.75432975,108.7433968,136.9180335,116.0007763,73.75807175,17.07497125
84.869301,108.5935898,138.0685615,118.6180495,75.89766225,17.78127425
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
84.869301,108.5935898,138.0685615,118.6180495,75.89766225,17.78127425
54.91644,67.718172,84.26548775,71.34641075,38.94690825,9.292454
82.92511775,106.4188463,137.0109788,121.1841355,78.293335,18.861431
84.75432975,108.7433968,136.9180335,116.0007763,73.75807175,17.07497125
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
85.247145,110.047577,140.5391463,122.5346773,79.30924925,18.8244765
79.896038,101.5134108,132.4019948,115.859869,74.84956175,18.27865225
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
57.71898625,71.638815,90.89199625,77.266327,44.52514375,11.33205925
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
62.7344255,77.68475925,97.72112475,84.9890825,48.63836575,11.51021725
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
66.165371,84.49854475,107.0188428,88.4241465,55.526191,14.5065635
82.54392425,105.0577965,135.5218278,120.1964015,77.22544575,18.5923785
85.0386715,109.458645,138.203102,118.2391875,75.57272625,17.6147095
79.896038,101.5134108,132.4019948,115.859869,74.84956175,18.27865225
82.982115,106.0322095,136.6445695,120.9433823,77.9367685,18.743542
66.36808025,84.80679525,107.7639008,91.268917,56.84274875,14.8021035
54.91644,67.718172,84.26548775,71.34641075,38.94690825,9.292454
63.70518425,81.607418,102.7891845,86.0230675,53.61330625,14.23132075
82.478979,105.4327813,135.888397,120.3944495,77.560195,18.7008015
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
85.247145,110.047577,140.5391463,122.5346773,79.30924925,18.8244765
85.307514,110.0387403,140.2452735,121.829693,78.67245275,18.602827
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
63.70518425,81.607418,102.7891845,86.0230675,53.61330625,14.23132075
74.42304425,94.3932855,122.2785358,105.643595,67.15511625,16.72428325
71.657507,91.29359425,117.5650865,99.867607,63.494319,16.18105675
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
69.91841875,89.20845775,114.3201658,97.21670325,61.354396,15.74666225
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
84.68054375,108.3698903,136.5937158,115.7822343,73.4625585,17.00733175
71.657507,91.29359425,117.5650865,99.867607,63.494319,16.18105675
58.943267,75.9302215,88.890913,52.227045,26.17522675,2.07668775
65.69648,84.66162675,101.75671,61.42985825,32.62657075,2.644825
65.202114,83.4503135,101.4333,60.9424325,32.24847075,2.61695075
62.6973885,80.40310875,96.72086525,57.63805275,29.90812,2.4184505
65.68435475,83.93413775,102.7454243,61.8105165,32.830779,2.682589
60.5510045,77.8758565,92.128912,54.4925395,27.74778575,2.2166355
65.34988225,83.44216925,102.758728,61.76960175,32.73138125,2.69766425
67.03702725,85.492586,105.4636308,63.6609555,34.13755125,2.80111525
60.5510045,77.8758565,92.128912,54.4925395,27.74778575,2.2166355
62.6973885,80.40310875,96.72086525,57.63805275,29.90812,2.4184505
61.1222915,78.51612475,93.52985775,55.40555975,28.35247225,2.27798675
65.68435475,83.93413775,102.7454243,61.8105165,32.830779,2.682589
65.29850575,84.332077,100.6762088,60.74338125,32.155152,2.591201
60.5510045,77.8758565,92.128912,54.4925395,27.74778575,2.2166355
65.202114,83.4503135,101.4333,60.9424325,32.24847075,2.61695075
65.29850575,84.332077,100.6762088,60.74338125,32.155152,2.591201
62.6973885,80.40310875,96.72086525,57.63805275,29.90812,2.4184505
65.68435475,83.93413775,102.7454243,61.8105165,32.830779,2.682589
60.5510045,77.8758565,92.128912,54.4925395,27.74778575,2.2166355
65.34988225,83.44216925,102.758728,61.76960175,32.73138125,2.69766425
64.757428,83.0219175,100.2237988,60.15895,31.72072125,2.55723625
60.5510045,77.8758565,92.128912,54.4925395,27.74778575,2.2166355
60.5510045,77.8758565,92.128912,54.4925395,27.74778575,2.2166355
65.69648,84.66162675,101.75671,61.42985825,32.62657075,2.644825
60.5510045,77.8758565,92.128912,54.4925395,27.74778575,2.2166355
60.5510045,77.8758565,92.128912,54.4925395,27.74778575,2.2166355
65.34988225,83.44216925,102.758728,61.76960175,32.73138125,2.69766425
66.56032575,85.02569375,104.1354563,62.77303025,33.5398275,2.7322155
66.56032575,85.02569375,104.1354563,62.77303025,33.5398275,2.7322155
60.5510045,77.8758565,92.128912,54.4925395,27.74778575,2.2166355
66.56032575,85.02569375,104.1354563,62.77303025,33.5398275,2.7322155
65.69648,84.66162675,101.75671,61.42985825,32.62657075,2.644825
65.29850575,84.332077,100.6762088,60.74338125,32.155152,2.591201
60.5510045,77.8758565,92.128912,54.4925395,27.74778575,2.2166355
60.5510045,77.8758565,92.128912,54.4925395,27.74778575,2.2166355
65.29850575,84.332077,100.6762088,60.74338125,32.155152,2.591201
65.69648,84.66162675,101.75671,61.42985825,32.62657075,2.644825
65.34988225,83.44216925,102.758728,61.76960175,32.73138125,2.69766425
62.6973885,80.40310875,96.72086525,57.63805275,29.90812,2.4184505
65.202114,83.4503135,101.4333,60.9424325,32.24847075,2.61695075
64.769289,82.80311975,101.235937,60.7386515,32.04414925,2.6230485
65.68435475,83.93413775,102.7454243,61.8105165,32.830779,2.682589
66.56032575,85.02569375,104.1354563,62.77303025,33.5398275,2.7322155
65.69648,84.66162675,101.75671,61.42985825,32.62657075,2.644825
65.202114,83.4503135,101.4333,60.9424325,32.24847075,2.61695075
66.56032575,85.02569375,104.1354563,62.77303025,33.5398275,2.7322155
64.769289,82.80311975,101.235937,60.7386515,32.04414925,2.6230485
62.6973885,80.40310875,96.72086525,57.63805275,29.90812,2.4184505
65.68435475,83.93413775,102.7454243,61.8105165,32.830779,2.682589
65.68435475,83.93413775,102.7454243,61.8105165,32.830779,2.682589
64.769289,82.80311975,101.235937,60.7386515,32.04414925,2.6230485
67.03702725,85.492586,105.4636308,63.6609555,34.13755125,2.80111525
58.943267,75.9302215,88.890913,52.227045,26.17522675,2.07668775
63.25731375,81.019415,98.14820675,58.58166125,30.5340895,2.4843255
63.25731375,81.019415,98.14820675,58.58166125,30.5340895,2.4843255
66.12391675,84.62939625,102.9206063,61.97959325,33.00317875,2.67013825
62.6973885,80.40310875,96.72086525,57.63805275,29.90812,2.4184505
60.5510045,77.8758565,92.128912,54.4925395,27.74778575,2.2166355
63.25731375,81.019415,98.14820675,58.58166125,30.5340895,2.4843255
66.56032575,85.02569375,104.1354563,62.77303025,33.5398275,2.7322155
62.6973885,80.40310875,96.72086525,57.63805275,29.90812,2.4184505
65.69648,84.66162675,101.75671,61.42985825,32.62657075,2.644825
38.7990885,49.235057,51.02819075,36.00710875,16.227836,2.42286675
38.88170225,49.365535,50.92822325,35.770898,16.175533,2.38183425
64.90013975,84.277073,92.99019625,58.61217775,34.66702175,4.513931
44.05316725,56.8838635,56.3104505,38.020387,20.36099325,2.9853155
44.05316725,56.8838635,56.3104505,38.020387,20.36099325,2.9853155
44.7944335,57.83255675,57.33372525,38.5565205,20.76647025,3.023447
37.60179225,47.66247375,49.16865525,36.0725445,16.96424825,2.88080425
38.0423945,48.1547605,50.07297225,36.67368325,17.00212875,2.84747225
41.53164,52.5579155,52.4544295,34.2027335,16.59454825,2.044038
37.105407,47.216244,48.0183725,35.45816375,20.286354,3.8898915
38.7990885,49.235057,51.02819075,36.00710875,16.227836,2.42286675
65.723162,84.87918675,95.45675275,60.90176025,36.8623075,5.28865625
37.9475185,48.156786,47.752947,33.68004275,17.11977825,2.69624475
37.820307,47.9207315,49.60284125,36.35364025,16.98496975,2.8636185
64.90013975,84.277073,92.99019625,58.61217775,34.66702175,4.513931
37.50727175,47.07075525,47.13545775,33.380539,16.72347675,2.6216035
68.810381,89.800457,100.4652938,62.196888,36.6044085,4.42377025
37.948845,48.1366785,48.63815875,34.236412,16.23749625,2.454
51.4443615,66.945217,67.66097075,44.006506,24.40171475,3.1969735
38.3254175,48.75582625,48.27101225,33.95235225,17.33454325,2.7199685
65.724804,84.8365385,95.711052,61.20594125,37.1854105,5.4229595
39.0317155,50.0452155,50.19633,35.081008,16.59152875,2.421431
56.422681,73.7220765,76.9547405,49.41527175,28.15734475,3.67760075
65.69308475,85.42572575,95.18383775,60.554452,36.427782,5.09021875
40.83385775,52.2507325,51.783046,35.4224795,17.902462,2.569141
38.72652725,49.37480175,48.826374,34.24868925,17.56668525,2.7474555
36.4834815,44.97078125,46.15173025,32.66986975,16.882094,2.878932
37.820307,47.9207315,49.60284125,36.35364025,16.98496975,2.8636185
38.9540825,49.5445185,50.86260325,35.6805625,16.25615025,2.38525125
56.422681,73.7220765,76.9547405,49.41527175,28.15734475,3.67760075
50.142704,64.68708425,65.40937425,42.2437155,23.2062735,2.9998105
56.422681,73.7220765,76.9547405,49.41527175,28.15734475,3.67760075
64.656703,83.676058,93.210125,59.55270375,35.82479275,5.09453075
